,collection_ids,collection_name,collection_poster_path,collection_backdrop_path,collection_movie_ids,collection_movie_titles,collection_movie_backdrop_paths,collection_movie_poster_paths,collection_movie_release_dates,collection_movie_popularities
437,19285,Leprechaun Collection (Original Series),/kdnaM7K8T8oXwWk2QdiWEs8Zg2w.jpg,/pRjYboGyfjO5PkY7Rdg21s4FhoI.jpg,11811|18009|18011|19286|19287|19288|126172|518158,Leprechaun|Leprechaun 2|Leprechaun in the Hood|Leprechaun 3|Leprechaun 4: In Space|Leprechaun: Back 2 tha Hood|Leprechaun: Origins|Leprechaun Returns,/dI7hNqmofB4CrELGiZVkdiJnz21.jpg|/1XfpEBNpRMcozlgVHgOkwRVBDad.jpg|/8mk6TyGmjd0QVywaekjKGc4s2ns.jpg|/wR7ymcbZDTygjvSSgbIIkEzQbq8.jpg|/nZjPrLrKOkykGCHCL5fOWuIoYBE.jpg|/6xZrqzy2Uhq1DvB0zdE834p4gfB.jpg|/5r52emjfcu5jqxDWgQrdAXN8FHp.jpg|/mq8gEdSoqqY7BHJCRgfNsW3kLQH.jpg,/2dsUS77eZIjWduahxqYtp3U0zS2.jpg|/fnCLZ3rpy3enYSHrzcBxnx3fozK.jpg|/lCRwtuxnJWkZ04gwtfYF9h1GUkl.jpg|/z9NT2smK66pYOjBtmZuKFFTZ478.jpg|/l5wiWnZXrBtlOQcEJ05nFPFiwaY.jpg|/dIyJ9mA3mPW1WEme5tUjaadHrYb.jpg|/rDMP96zoVQiuSXZTagmDoGpsGgG.jpg|/5LVQC1Z4WxXEcMdI8JxIR5RKiN0.jpg,1993-01-08|1994-04-07|2000-03-28|1995-07-04|1996-12-25|2003-12-30|2014-08-22|2019-03-01,6.745|5.263|5.251|5.501|6.413|4.068|5.191|2.682
438,9046,A Chinese Ghost Story Collection,/bl6n97qDEtJrIJqvp3lD5clcApe.jpg,/nIXjmTi2ePJyFf2nDngGsWOX7TP.jpg,9048|9050|30421,倩女幽魂III：道道道|倩女幽魂II人間道|倩女幽魂,/Autt4byr9gUWnzz0xVmk9Ktq6Qt.jpg|/6lKEKB2araIA2cv9dmM6SfHrahV.jpg|/rT1BbF9XCHNycWgOTDEuhICskqu.jpg,/fUauzLvtRtrBBYD5lPFsGgxCiP7.jpg|/nPvTSZKh2OIq41g0kDw1BhBz2rw.jpg|/lxWEEQ27FIKq9yThGCWGrP8jGZi.jpg,1991-07-18|1990-07-13|1987-07-18,6.224|7.353|8.009
439,140126,Vabank (Collection),/3ECwqUamSd0tyEDpAVemgEZweq7.jpg,,22257|56078,Vabank|Vabank II,/6cTS6ljRlqRXO9S8y8RQwAzmb6x.jpg|/uScGjEDerDy13KS9twXcpLR5Ab7.jpg,/qzN6VeaLMothkhbMogPgWdtUzVA.jpg|/rZv3LwhnjH83zRmNIaxjZ9xVke.jpg,1981-01-01|1984-05-06,3.355|1.4
440,303969,Martin Scorsese’s World Cinema Project- Vol. 1,/nbR7Hniq5qzkF2ma0VkDXQCUTd5.jpg,,77771|195522|93164|58897|215407|42506,Touki-Bouki|Redes|তিতাস একটি নদীর নাম|Susuz Yaz|El hal|하녀,/tJYJ2uq4or2zIfNPenVgPowvCwf.jpg|/81PzgnDDl5YzMVczwbwmkVdNtOr.jpg|/m2P2jHvuc1b68G0opyTPh1sfg7O.jpg|/2a6gAKlgDrRII42QMpoaWvMn95O.jpg|/61O0W5sNaQnzWeXSLfIA5eyIP18.jpg|/4Hi9B5Cg3bT5dDNRedNbhoVyDOe.jpg,/che94e6wSm9TWLunhsHgHfNiqTu.jpg|/mMRaIjVPE0mMuFB4g2NrG9vUSuU.jpg|/hB7DdigTp94RBYjJOLC244lRoc9.jpg|/l5CdV4u1RQ4vFz0VfbFKM6dBzUw.jpg|/auCIAofLiRkGZQo9v6XropyNYO.jpg|/14VJwkrmLS8OazND1DVww29SRZq.jpg,1973-07-01|1936-07-15|1973-04-26|1963-12-16|1981-10-03|1960-11-03,1.4|1.4|0.6|1.05|1.077|3.611
441,295777,Korengal Valley Documentaries,/yyODBkU2sYiOcnWgZ8q3dOuELJk.jpg,/gfrx02KeL8lPDAmjdow2ENrCLvL.jpg,39312|267872,Restrepo|Korengal,/tED08RIEfQBC2g8xGhpaYwIkQXM.jpg|/7I62hyHJlDEq0csseZR4ySw6TLx.jpg,/870h3Ja0XlPGYmvNMrUD260RwbJ.jpg|/2lIrVpHwx1xFttX3GOdiLm8HXkj.jpg,2010-06-25|2014-05-30,6.455|1.646
442,72547,Journey Collection,/9LqDECQNRT1Xvc3ISOGfayBIikp.jpg,/76AoK99XDWgIRrhtyrB0kOWYyfe.jpg,72545|88751,Journey 2: The Mysterious Island|Journey to the Center of the Earth,/j9AGoD7PG2pvjxyMqKWSRlo7YS1.jpg|/tBMh4ig85nU6EC57pXhWfosSGlW.jpg,/jMu45saMeqB2RGDqV3HoQ3XgZ2a.jpg|/nlYk34gpPfM6KFujxB9HTHZyeiL.jpg,2012-01-19|2008-07-10,13.539|12.606
443,197476,Captain America 1979 Classic Collection,/hMlRsh8Iwaud3GkUTkH2Uu5Ydk9.jpg,/cP9Q4XlB9l0cJaJkG1waBK4sJAG.jpg,197467|197481,Captain America|Captain America II: Death Too Soon,/4K3TAEYtXVbbCgaZeOgr1v8KGGr.jpg|/jeicff0DpziKq2sgZu79VVpvWNz.jpg,/cj6CcTT3Zzzu9kL6q1O8OnBUs44.jpg|/2sU8oqcfO81YPkbqZlYnNJHebHB.jpg,1979-01-19|1979-11-23,1.689|1.342
444,17255,Resident Evil Collection,/eNntJCfzVkPbJcICDx716lrGvg6.jpg,/8utTJ9WoQeYcZ0Ztciv6auqwLXl.jpg,71679|35791|1576|1577|7737|173897,Resident Evil: Retribution|Resident Evil: Afterlife|Resident Evil|Resident Evil: Apocalypse|Resident Evil: Extinction|Resident Evil: The Final Chapter,/6H1ZMkxCOewI3o4017L2La6wReo.jpg|/o3P90r3owOlD86e27aC801rk4QI.jpg|/s41Er80jGJf3tNkgYHxUCttjmwv.jpg|/hSXacpUqjPS7EJ4clG0TTZqJjlH.jpg|/mjQoekfYIT1t18j9hf2JSZEi60Y.jpg|/sQRfWdDxH53Vk7ZJ1UqzcaBHocO.jpg,/qRhi9UDgfstP9aIJTCoO9u13Q7t.jpg|/szUA5nI2209cCQIv8iIP6tOw8Rf.jpg|/5jdvEi57WBGuI5n2drG8FLAbYDp.jpg|/zJFZUe1TgvUevJwg2gmSPBbvutF.jpg|/84s6e0V8hB87eOI5X3zVtkDboto.jpg|/7XlaaMzQUz5EqTY0m07hn3PbGu7.jpg,2012-09-12|2010-09-09|2002-03-15|2004-09-10|2007-09-20|2016-12-23,1.378|0.6|13.104|7.791|2.991|0.959
445,201576,The Cabin Fever Collection,/n8vkIVzg9jgxAVRF0Nt0jtXqOiM.jpg,/j82lEJUxFlXC35Pi75P3sAbkTUq.jpg,28739|11547|157424|298584,Cabin Fever 2: Spring Fever|Cabin Fever|Cabin Fever: Patient Zero|Cabin Fever,/55BfYV2mz3V1hDqPIpvFo9JgUdl.jpg|/20VCMP31N1ROZOsjCAojjgS08qA.jpg|/47rPvToVgadhYEuPjqAq3R9hL8h.jpg|/n9a3JQOXIXXcJtt8CreMkHqIr9S.jpg,/eCL830fKjc3rkKO8RxAcSwrbpfN.jpg|/pDFFHha2KwW6ZjvrZQtXaS6PIYV.jpg|/9CvQO8Et59TcPhYwy7HznKB6SWe.jpg|/4E9EujszaChAzBruxS9BxRcVtIc.jpg,2009-08-11|2003-08-15|2014-02-05|2016-02-12,9.976|13.471|9.426|11.193
446,363369,Pacific Rim Collection,/mirLNoHhkBKRZMgpCSoQS33PFkm.jpg,/vbg4Mm8auNINPersFlYvyGLqFq0.jpg,68726|268896,Pacific Rim|Pacific Rim: Uprising,/iB0RsWVoOXzicPi2Yy5xmTYMbho.jpg|/mo5EJsExrQCroqPDwUwp6jeq0xS.jpg,/xzT2FOoXEFkdI3Himpa0bgUZlCE.jpg|/v5HlmJK9bdeHxN2QhaFP1ivjX3U.jpg,2013-07-11|2018-03-21,19.113|30.707
447,519018,Blood Feast Collection,,,28172|62132|28168|353058,Blood Feast|Blood Diner|Blood Feast 2: All U Can Eat|Blood Feast,,/u6mWxgOrNAF3AaevaGEE4NqCwcQ.jpg|/ybH7jrj4KYybJihRQQDH7iiGWox.jpg|/vUfYoOdiLvCoMnsmhT8HHUSz49N.jpg|/gg9PvKLhxH4oW9y0pazvScQu0jJ.jpg,1963-06-06|1987-07-24|2002-03-31|2016-08-27,3.869|1.727|1.945|0.6
448,105322,Kickboxer Collection,/frOnbHEHWISXBC43wjsrBGOhqGJ.jpg,/lnUDOYV8hUOrXAx1RFpJeguenuQ.jpg,10222|24993|39027|50346|40661,Kickboxer|Kickboxer 2:  The Road Back|Kickboxer 3: The Art of War|Kickboxer 4: The Aggressor|Kickboxer 5: The Redemption,/wEEKRZoRXh3FrIU0Hu5kc44lzwD.jpg|/wctWoTYIUZcps4ZSlqOt7XzznPO.jpg|/kzXA8rD8zBDJvbhOxMMm5i1mSst.jpg|/ypNodj34ee0eXFvacB9Tw0Cqcej.jpg|/nleDZjAoAbuYqbnO9jIidON8Trh.jpg,/8kNEhA31mXwUOuFuBGaN0T5oQwU.jpg|/zhz739AuYUAHnemtWYVXk5Ekypj.jpg|/3x4JxOAWM8sNDAJpBQ2bB0pRHjm.jpg|/bEnw6lhQlNy39dyqtLno7zeuYVC.jpg|/tsmeaEPOH9Ru3guAmrRk7aaONfi.jpg,1989-04-20|1991-01-30|1992-06-11|1994-07-27|1995-08-01,14.295|5.635|3.143|3.556|4.311
449,9068,The Prophecy Collection,/pU4wvBeirFDNk8rs9tsGZLa7Kyb.jpg,,9011|9033|11980|19564|37529,The Prophecy 3: The Ascent|The Prophecy II|The Prophecy|The Prophecy: Uprising|The Prophecy: Forsaken,/kYLVvIHAX2jTSgZz80cFxPvO2Cw.jpg|/eIpy4nFQYRmLA9z2JcChflVyVU1.jpg|/9YXfkP3NnOAUACiCQvI56L2D2YM.jpg|/1t0iXcqSOmby3NMhm9tUT2hb8lf.jpg|/48S9ZkXmFxkBL8TD1UeoaCqHMsU.jpg,/rEqrwFt5xTsJozD2avYeprzYXVf.jpg|/76hvqjjfhOBgp7A99YVH50uID8d.jpg|/4ZWFhQipzBHJze2llzCzhrSIZsn.jpg|/3xhQqIGYsozhKhMzXHSmLQd3gTv.jpg|/rLZNBe0mow2xbarF3gQJum5PzvW.jpg,2000-03-14|1998-01-20|1995-09-01|2005-06-07|2005-09-06,4.18|4.387|7.635|4.453|2.272
450,330605,The Sting Collection,,,9277|36912,The Sting|The Sting II,/qdTTCAt35taHlFeeKZwBXLuJ5z7.jpg|/cGOwGyXwzFqOa4MbhOwSP82RsXl.jpg,/mQaM8fDQdFWwCTFp0TZG8fChlZ5.jpg|/x6EIJg1ZxaN8R99IePjrY8GdgCm.jpg,1973-12-25|1983-02-18,13.329|1.667
451,105324,Mirrors Collection,/uiEEpqieH4kXQqps2QC19wOqd8v.jpg,/iKyRjgpQVkPZGXYUeFk6zezoNkL.jpg,13515|46441,Mirrors|Mirrors 2,/v2t6Zbg6X0LeklL3A5iQsz4p4sh.jpg|/12T5sdSInLxMEVHFwrb9kyeHI7D.jpg,/h0Lf0PoLqvcDDpWhvCpiLGSREmp.jpg|/9eRiHmKWJd4qNJzoXqKEUCvHNs5.jpg,2008-08-15|2010-10-18,9.053|6.937
452,47983,Killer Tomatoes! Collection,/1LURgK079rijam9LRSSLubScHT7.jpg,,2182|15482|36779|36896,Attack of the Killer Tomatoes!|Return of the Killer Tomatoes!|Killer Tomatoes Strike Back!|Killer Tomatoes Eat France!,,/3vohBv1acbgscmf0lODu5AbCKF2.jpg|/609eqlFRHurS1r2sbiH4cb3L7Td.jpg|/2pJqVxbooEyZQv7Pk5VPwSA5dbc.jpg|/xLmYHHdZl6slr0sjF80jmp3rvpL.jpg,1978-10-01|1988-04-22|1991-11-14|1992-11-18,6.65|3.882|1.914|1.056
453,306031,Pitch Perfect Collection,/mVo5seaJ1KkHvbQutsSpOa9fzQM.jpg,/jolu4gMP6g2VmUZt099U6X6jNNJ.jpg,114150|254470|353616,Pitch Perfect|Pitch Perfect 2|Pitch Perfect 3,/ePqwTIoJeKJwShMABMst5duBcw9.jpg|/6bnI08rrGXRkngRqJWCMXDZuJ1j.jpg|/1qIzlhLGPSm6TxlvXBWe0Q5er7O.jpg,/cLUMPdwCV0Dxd3P1ZkCXe7bVImI.jpg|/qSjruLiFB4uqRtz2xheQPxG8uaB.jpg|/fchHLsLjFvzAFSQykiMwdF1051.jpg,2012-09-28|2015-05-07|2017-12-20,15.093|18.365|17.108
454,195441,Dennis the Menace Collection,/gSJO149uXqwqkTNfCYyj5KnMLW6.jpg,/2pLm2emOWg87P2CC9xfLG2ABwdu.jpg,12139|45242|13358,Dennis the Menace|Dennis the Menace Strikes Again!|A Dennis the Menace Christmas,/t9m1UxSHmHu9QIJWL1EDRBkJ9MF.jpg|/xlvednZb3xGbSEoULEtdNZW9DAI.jpg|/3eK5mOoTcok5cOwV1F3MI38aIt0.jpg,/zLrKmaLnbgk257QmD0YPo0Uji9J.jpg|/c6fxRpHNdSA3yv8prMo1sNzOcgF.jpg|/hZIijh3ysJ1WynnWyMoDF2IiG89.jpg,1993-06-23|1998-07-14|2007-11-10,10.595|5.862|4.04
455,115570,Star Trek: The Next Generation Collection,/sddV6vaUC6x37icJS3opIXTXB07.jpg,/r7MMQenUURHhAVHFymtOb8AX4Bm.jpg,193|199|200|201,Star Trek: Generations|Star Trek: First Contact|Star Trek: Insurrection|Star Trek: Nemesis,/mmwQBfWmEqJBOwfsjIBJPchXlSP.jpg|/welkOTUozJ968u1KLx33vPpo7aS.jpg|/yaattgmMQ9dLg6n8XPXAER8WI2C.jpg|/1SLR0LqYPU3ahXyPK9RZISjI3B7.jpg,/wjrXjlNpDq9U8vYmAwf420yDFtn.jpg|/qhVB8eUGwkdVvd8Fezk0AgcMPDH.jpg|/9pbc44kltJhArUNyrdQcantMEvH.jpg|/n4TpLWPi062AofIq4kwmaPNBSvA.jpg,1994-11-17|1996-11-21|1998-12-10|2002-12-13,6.337|12.507|11.403|8.279
456,508783,Goosebumps Collection,/mpyXy3sBPRadEZ2anpRSOy0TkiO.jpg,,442062|257445,Goosebumps 2: Haunted Halloween|Goosebumps,/9xYg9ScjGaO2HrLfOfYZirTrB3o.jpg|/pOgXUXUJDhbRl6u1kPAb7ixzvsR.jpg,/8bcpki9GfXdXj9esFpPtlate8v0.jpg|/cvuNet2rxPiTf9L0eQRNpBi7zgp.jpg,2018-10-11|2015-08-05,32.085|19.785
457,473971,Daddy's Home Collection,/sKjm3JtHz3Z5ggyNZC4IEz4z4Dl.jpg,/16w6DLmX0OqGT5qBdMpfpWh4VkU.jpg,274167|419680,Daddy's Home|Daddy's Home 2,/rVzb10jNhyjzJAfKx2mrsDlreRs.jpg|/jRi6AKMPLnMtsFtWY0FUXZOlnVb.jpg,/diEAZtU6KJzo6VStL5US8arkdIQ.jpg|/rF2IoKL0IFmumEXQFUuB8LajTYP.jpg,2015-12-25|2017-11-09,11.894|12.089
458,531315,Angry Birds Collection,,,153518|454640,The Angry Birds Movie|The Angry Birds Movie 2,/k15COpeexV5Ad0tuLjBW2jQFoOz.jpg|/1U0oDPlRBz2juCyE8XB67jnaoJR.jpg,/t2mZzQXjpQxmqtJOPpe8Dr2YpMl.jpg|/6ifkVBHrfguWtn7bOgSoofB7eBz.jpg,2016-05-11|2019-09-19,10.125|1.96
459,115575,Star Trek: Alternate Reality Collection,/w2IVqa43Ge49mrY3qSaJWpyDtz6.jpg,/gWl5pN2FplE709aVtA4lakwsE6t.jpg,13475|54138|188927|467903,Star Trek|Star Trek Into Darkness|Star Trek Beyond|Untitled Star Trek Sequel,,,2009-05-06|2013-05-05|2016-07-07|,18.852|15.812|16.02|0.628
460,119674,Psycho Collection,/29pDqAgmb4idzWzuZncoT7LZplA.jpg,/bPQZkZjNnsYuPZWzoRRl9k0VSQ8.jpg,539|10576|12662|40377,Psycho|Psycho II|Psycho III|Psycho IV: The Beginning,/3md49VBCeqY6MSNyAVY6d5eC6bA.jpg|/nagC0a0F9TsosA6wRjtV2NNNHD1.jpg|/z3s3TdRvEWC1TFrwtk0qhB7OdHh.jpg|/wLshdSSgdAt3GYz5dDZsJl0bcw6.jpg,/81d8oyEFgj7FlxJqSDXWr8JH8kV.jpg|/tYNx7yIU9Q3O2xxjy3ie5YCkIak.jpg|/etiLhEebRnFExeb70COwqqeO8Kd.jpg|/hT58boMATgki1nzRNrUlKXMONVp.jpg,1960-06-16|1983-06-03|1986-04-02|1990-11-10,17.272|6.935|7.786|5.781
461,134011,The Fugitive / U.S. Marshals Collection,/a2dX7vYUPPPkg6cIzuPJMLz7b5E.jpg,/9xbrJQoHkTgkXY8oDsTmND0FiEX.jpg,5503|11808,The Fugitive|U.S. Marshals,/cOUjIHKPcuASbr9qWPo59al4tgP.jpg|/kbVaXdh1wpeo9XqMDCQB9no4QlB.jpg,/3gzLGFBoJM1xlNk0Ulzp0cJ6uPp.jpg|/3uixF2pHa0whTKcYmenDrArX0II.jpg,1993-08-06|1998-03-06,11.431|10.745
462,285564,Jarhead Collection,/aRFpBjCseFD6UmahAuLdqS7Or5q.jpg,/ifSnip5tvaHvxLPAyjkiihE6T2I.jpg,25|285423|378385,Jarhead|Jarhead 2: Field of Fire|Jarhead 3: The Siege,/shg7ZGAGVxhM9ZfOtV6bp93QZwt.jpg|/tkxq8pg3TY5AroMuV4ZSUa83DWG.jpg|/d8N4CM46TwQRCL8JLcUF1reUgW4.jpg,/iEYnXqUsfTaKwO1svSa39Ap07of.jpg|/723etWj5uk3yekIXnzCGVQPR8sp.jpg|/dMSGHERrKfbKqRwhQNb2oqYJvO6.jpg,2005-11-04|2014-08-14|2016-01-20,9.92|5.711|7.764
463,424830,The Benji Collection,/7Yr08yNf6jCOh1yTsbraS35vZ4.jpg,/vkzt2jePX5Qo0xFnYA2VnRvFDPA.jpg,21299|23069|272475|270787|44415|38802|44418,Benji the Hunted|Benji|Benji at Marineland|Benji at Work|Benji: Off the Leash!|For the Love of Benji|Benji's Very Own Christmas Story,,,1987-06-05|1974-10-17|1981-01-01|1980-05-02|2004-03-26|1977-06-10|1978-12-07,3.268|3.418|0.6|0.6|1.332|1.291|0.6
464,101246,Azumi Kolekcja,/bN2eHDlh6vxgChvimEoIjLlVkBv.jpg,/mMdYpXtrkIIE1JwkqoyDOPmpnIw.jpg,5889|5890,あずみ|あずみ２　Death or Love,/jsdhOguOrCm5TGLo8dtWn03fm0m.jpg|/AaF9r73bBX3Nx9pt9mJrPV2kP4.jpg,/3pnMViIDP6whWXnTBq7ibQipSyS.jpg|/yWeUS6RJgteadLiZkBzq0loFavJ.jpg,2003-05-10|2005-03-12,5.663|5.573
465,531330,Top Gun Collection,,,744|361743,Top Gun|Top Gun: Maverick,,/orGXnBKfT41LxZhitLkXhqUfJJW.jpg|/m8B9lv40gE3vZ0NdNDZSArp69dD.jpg,1986-05-16|2020-06-11,16.796|4.543
466,531331,Maleficent Collection,/4zIUr1v37UmjHaQMKlnLibcBXrq.jpg,/1Iuskagp0RZSGKG2mGgxLoESJVk.jpg,102651|420809,Maleficent|Maleficent 2,,,2014-05-28|2020-05-29,30.699|1.013
467,531332,Beetlejuice Collection,,,4011|418397,Beetlejuice|Beetlejuice 2,,/gWnW7vxm8yr01TVLQhL4aI02orp.jpg|/ajoKFNvCQ0P1e2eghHhGK3icv0C.jpg,1988-02-29|,23.575|1.4
468,306063,Saints and Soldiers Collection,/ypL9pYL6dY7zO12r4qYIQM1Ekvr.jpg,/uAv2zvBtIGujt9jGELeHKEaNjRi.jpg,10105|133558|294690,Saints and Soldiers|Saints and Soldiers: Airborne Creed|Saints and Soldiers: The Void,/5h7W7XU7LoTZwlsEJdnPDej6Ief.jpg|/6ygdbPEpIIg0qO9m9yWxbnUEDxg.jpg|/l4HZu5bNOgrMXfvr11ELoRbevep.jpg,/9sN1aakDUwUuL8Es317toWiF3ez.jpg|/j73iyRLs62TZL9rQrgoU7txcCWQ.jpg|/aKxmzaFNk8R8ToGY1uolPvTjZKa.jpg,2003-09-11|2012-08-17|2014-08-15,5.576|3.209|1.931
469,476054,The Hitcher (1986) Collection,/9GgPZiVFCdN7CkAbEb9fp950Ka5.jpg,/lyZWcLYvqRbo4emD8mQpBIirtBr.jpg,9542|20381,The Hitcher|The Hitcher II: I've Been Waiting,/pDerEEqnPo1YZEhen0PwJ9tqcHb.jpg|/8BdQ237TalLidXbqVHgpTUsKFvC.jpg,/pdPKlwAOX66Zqktp1amFooovAjT.jpg|/nCESvuOaJPylMbKzTQ2WtmoB3UZ.jpg,1986-02-21|2003-07-15,7.756|3.167
470,123800,Before... Collection,/bBS1CfspKXq5RBok85hYvtW9ZwE.jpg,/to3l6Gwzd7FGWa9Spc708IP1K7l.jpg,76|80|132344,Before Sunrise|Before Sunset|Before Midnight,/9gWKk62shxDgaS3suAteyAto8HO.jpg|/pXIQvoGbOoGlGeGQIrsStoy3KD0.jpg|/6dRor6UgPVDUKTaxh0fsYCTP5VQ.jpg,/jsQy4ZbPHA8hE2O6QU05PpofI61.jpg|/gycdE1ARByGQcK4fYR2mgpU6OO.jpg|/uDdobcCBfPObD2pqDSTjXxELt3c.jpg,1995-01-27|2004-02-10|2013-04-05,9.512|9.983|7.768
471,304025,Gwendolyn Shepherd Collection,/xUUAYaTsWmpd5jTXO6iRzftt2q1.jpg,/9XK13AJkQebk3lMTGsPztU6U1f6.jpg,175774|279229|337556,Rubinrot|Saphirblau|Smaragdgrün,/meBkkSnF0BNbG0bezGzC8Y97D8L.jpg|/fsruMi3epKRAo50SwKi8BmjABEU.jpg|/ioKU3dEgx0HeUWp3KI2X7YF8FdC.jpg,/9ly8nXuDuiAsYjEmAOLJ9ANZpsb.jpg|/bFUy6s1wktYgpmRonlynWcnBc7b.jpg|/nls6pTNJo6G52EBTFa5ZRz6NrZ1.jpg,2013-03-14|2014-08-14|2016-07-07,9.868|13.049|12.018
472,242587,Rudolph the Red-Nosed Reindeer Collection,/fBT6LCT4PNRnqMAJLhOvfLbsmgM.jpg,/g03laO7ft3mZdRtTLvLZTD0KV5o.jpg,33719|43575|13382|30059|40246,"Rudolph the Red-Nosed Reindeer: The Movie|Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys|Rudolph, the Red-Nosed Reindeer|Rudolph's Shiny New Year|Rudolph and Frosty's Christmas in July",/2StdMG93eZitka68AKeZw3EYPd6.jpg|/9D0rp8scy3yXprhVdho2qxsvw59.jpg|/3Y8Uyeev83zpOkLgh94ZoAaIfeS.jpg|/AsDJqxTq99jikRgkoesglCY0YlT.jpg|/dKPl4IjbRiIwwB2Qk94Mx0QEkmc.jpg,/pNwHtfMVcqmWat1MfMJ9XSVBBXR.jpg|/xnCxEFaOltMWkeyICS38dfoLkMA.jpg|/r0vtyGOwTLZg4pgtbjlMGke7Qo1.jpg|/1pO3jLgicpUWKxykJ72WCzeZg47.jpg|/aQkuPGotl1jofdeX4eXiXLeorR4.jpg,1998-10-16|2001-10-14|1964-12-06|1976-12-10|1979-07-01,6.634|2.606|22.522|2.352|1.808
473,476065,What the Bleep! Collection,/ngXUKFlQ66UqORHoUlLJEmGRCma.jpg,/gxO7v1S7hInpRI24fH8yhu0DBXd.jpg,8357|24654,What the #$*! Do We (K)now!?|What the Bleep! Down the Rabbit Hole,/kTtNJSC3KClQqIUxGdrR6QGWZUN.jpg|/4xN2APO6Oz2x9BwgZXQpTrfgEo8.jpg,/hvaRFls9c5EFYr2gILtSsSZp8gu.jpg|/zdt5DMe7qquNiqEjQ7mrl4De16P.jpg,2004-04-23|2006-02-03,3.803|1.41
474,476066,Begotten Collection,/eTmRdQWGkVbxO5YXvkvSf3BFbQ.jpg,/fKj5F5U26FVKx6Q3Wyd1XxVpu3r.jpg,1483|92659,Begotten|Din of Celestial Birds,/5SfndOeIvT5MARImFmFycXrCWrq.jpg|/5SeU36q4nWOdBwB5UInfWalPQTv.jpg,/zMblKkXheWIzwrnKlUIWEX1eq4E.jpg|/vzDNxY3jofgaN4dA9hLXNthlkLm.jpg,1990-04-30|2006-09-05,7.938|1.4
475,2980,Ghostbusters Collection,/sctvCtE1M1rDF4f0W2fMrk2BrGB.jpg,/6Jnlhr2ac8OuDJEowsFLzZY3SXd.jpg,620|2978|43074,Ghostbusters|Ghostbusters II|Ghostbusters,/lIQKmTXxBM0SjdA4lJyV8aFZ6tg.jpg|/tDlsTDtC15kJd4vrkQkxqoW4Pse.jpg|/lbtG9MTb8i13KhXuyl3bmnqt7Lt.jpg,/3FS3oBdorgczgfCkFi2u8ZTFfpS.jpg|/4nN0EYNbOWHJ9UO39maO5Kvcdfa.jpg|/4qnJ1hsMADxzwnOmnwjZTNp0rKT.jpg,1984-06-07|1989-06-15|2016-07-14,13.419|10.427|18.464
476,48037,Meatballs Collection,/nIFcmaWpz4o7yZe4pnZNLckYUXk.jpg,,14035|40771|40772|40773|28692,Meatballs|Meatballs Part II|Meatballs III: Summer Job|Meatballs 4|Up the Creek,/2whAe8FQiUZdeS7W78vcvhzO4eF.jpg|/25wRCuui803bnBsLhVh7UoAoct1.jpg|/mWDyFztfmPnC3amLeWX0RisQFig.jpg|/mrZgKhiv3p4FSKRrOA0weJ0fUQt.jpg|/2Uy1ZILGPBlOgQ9QD2qrxgx1Pa3.jpg,/o0NmLgnCVph7I07OP0yKGPFoLrO.jpg|/pggJQTmfAXaQEnyQbY1N7PLCpp2.jpg|/hQu5XwZDKPGCVgwJX8lJJggvGKX.jpg|/aWtXdAJuOKs8rOfYk7oYzUK3sVZ.jpg|/d7y7uUnQYEUmQdR6R0xnELoQlbG.jpg,1979-06-28|1984-07-27|1986-10-26|1992-03-06|1984-04-06,9.824|2.621|3.081|1.96|5.149
477,937,The Pink Panther (Original) Collection,/xu6gZ0zGUSR8SC2QLKFaUrX2niM.jpg,/9Lc4YOIwprqMYNaUkJRRa5unakk.jpg,936|1594|6081|9699|11573|11843|12268|46828|36576,The Pink Panther|A Shot in the Dark|Revenge of the Pink Panther|Trail of the Pink Panther|Inspector Clouseau|The Return of the Pink Panther|The Pink Panther Strikes Again|Son of the Pink Panther|Curse of the Pink Panther,/o4eEeJLE2U5G7Ld9jlSvVWDt2sy.jpg|/2lgx9DAeNkGgfjQFaTooYGRs7sK.jpg|/sf1TBsRrZUFqSs5tCDBxM9RFfjR.jpg|/mT0Ah13IHwf07zk2ptzJA0o3yQK.jpg|/agt2zCRWImB82Kxn2JCHJVsTqLB.jpg|/54Hx8e2hyJLljB1skSwMCeKFizb.jpg|/tCNicf1DHwEA2E4HJPbzaBLxAav.jpg|/5AqUZp4Rt2Mk9ZPKaRfj64lmPP7.jpg|/qK6gKbiKY1k2uq9zcSHifOwGmrn.jpg,/azIoCxiH9wIPCCGnqaDW8DJwCLl.jpg|/eIHCtW49NgGr4s0WEfpSGFBrJCv.jpg|/rbSHQ2wslGEJHjN8Y7XpdKaihyR.jpg|/w7ZMFiYaIfcnlAtKtBikvGRyS0j.jpg|/dTRXgAHSH5KvYs4dyF3qwpPJiMQ.jpg|/zmUzVu8WmHsH0gtVqWCtftar5kW.jpg|/vS1EOmMHeGWkoYlCDVQWGN4glaD.jpg|/zErVsM8QjhpZn6yR54qGhvdC80O.jpg|/mDBa72BXFZvb9aDyfHis3GuEfg0.jpg,1963-12-19|1964-06-23|1978-01-08|1982-12-03|1968-07-19|1975-05-21|1976-12-15|1993-01-01|1983-08-12,10.97|9.851|9.065|7.752|4.502|8.789|6.472|3.901|4.689
